아티스트,곡명,앨범명,앨범이미지,유튜브링크
수면 백색소음,"트로피컬 해변의 파도 소리 (수면집중, 숙면유도, 새소리ASMR, 마음의 평온)","백색소음 화이트노이즈 자장가, 숙면 명상 깊은잠 꿀잠 좋은꿈을 위한 편안한 소리 ASMR 17","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/207/875/81207875_1558005386140_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6rT9LrvgTDw
ASMR 백색소음 (ASMR White Noise),파도소리 (백색소음 ASMR 스트레스 해소 힐링 자연 바다),"ASMR 백색소음 자장가 Best 14 (ASMR 자장가, 숙면, 수면, 힐링, 휴식, 집중, 긴장완화, 수면장애, 공부, 릴렉스, 명상, 요가, 불면증 치료, 백색소음)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/191/639/81191639_1555986209313_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Y-CeeTKC1cE
백색소음 ASMR,빗소리 (ASMR 백색소음 자장가),"10가지 백색소음 모음집, 빗소리 비오는 숲소리 모닥불소리 바람소리 새소리 빗소리 계곡물소리 바다소리 파도소리 풀벌레소리 마음안정 ASMR 화이트노이즈 자장가","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/151/269/81151269_1548050710916_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lQ0fS2meTYQ
수면 백색소음,"파도 소리 (백색소음 자장가, 수면, 숙면, 명상, 깊은잠)","백색소음 화이트노이즈 자장가, 숙면 명상 깊은잠 꿀잠 좋은꿈을 위한 편안한 소리 ASMR 1","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/133/956/81133956_1544000799350_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2a5aQmsO6Ik
백색소음 ASMR,"해풍 지나가는 소리와 회오리 바다바람소리 (아기 엄마뱃속심장소리, 신생아, 태교, 어린이, 휴식자장가)","10가지 바다소리 모음집, 심리치유와 심리안정을 주는 집중 독서 공부 암기 명상 수면에 좋은 편안한 힐링 태교 ASMR 자장가 화이트노이즈 파도소리 베스트","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/173/058/81173058_1552959649592_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=-ZXkx6CUVX8
백색소음 ASMR,파도소리 (ASMR 백색소음 자장가),"10가지 백색소음 모음집, 빗소리 비오는 숲소리 모닥불소리 바람소리 새소리 빗소리 계곡물소리 바다소리 파도소리 풀벌레소리 마음안정 ASMR 화이트노이즈 자장가","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/151/269/81151269_1548050710916_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=1jvvG0PSJKM
힐링 ASMR,숲속 오두막 장작때는 소리,"자연과 풍경의 소리들 (힐링, 휴식, 수면, 태교)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/051/756/81051756_1523263129225_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=cJF3sjoAbMA
수면 백색소음,"낚시하는 소리 ASMR - 자장가 숙면 깊은잠 (여유, 위안, 자연의 치유, 피로를 씻어내는 효과)","백색소음 화이트노이즈 자장가, 숙면 명상 깊은잠 꿀잠 좋은꿈을 위한 편안한 소리 ASMR 18","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/211/841/81211841_1558607279695_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lQ0fS2meTYQ
Konzerthaus Kammerorchester Berlin,Spring 3,"Recomposed By Max Richter : Vivaldi, The Four Seasons","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/562/015/80562015_1433136025964_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6Ca3HR6wtdo
Lukas Hagen,"Haydn : String Quartet In D Major, Op.64, No.5 'The Lark' (Hob.III:63) - 4. Finale. Vivace","Haydn: String Quartets Op.64 No.5 The Lark, Op.1 No.1, Op.74 No.3 The Horseman","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/273/271/80273271_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=pN4IyjPfsiU
Mischa Maisky,"Haydn : Cello Concerto In C, H.VIIb, No.1 - 3. Finale (Allegro Molto)","Haydn: Cello Concertos Nos.1 & 2, Violin (Cello) Concerto No.4","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/273/394/80273394_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ArOX-AGVMGM
Vikingur Olafsson,"Mozart : Rondo in D Major, K. 485","Mozart : Rondo in D Major, K. 485","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/158/002/82158002_1627439753506_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=cD2nO6xTfik
Dietrich Fischer-Dieskau,"Schubert : Erlkonig, D. 328 (Op.1) - Wer Reitet So Spat",Schubert: Lieder,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/287/520/80287520_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=3Y1g0c747x0
Emil Gilels,"Beethoven : Piano Sonata No.14 In C Sharp Minor, Op.27 No.2 -'Moonlight' - 3. Presto Agitato","Beethoven: Piano Sonatas Nos.8 Pathetique, 13 & 14 Moonlight","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/273/245/80273245_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=A4LVD594qc4
Jerome Rosen & The Boston Pops Orchestra & Arthur Fiedler,"Saint-Saens : Danse Macabre In G Minor Op.40 (생상스 : 죽음의 무도 (2008-2009 시즌, 쇼트 프로그램))",The Queen On Ice (The Classics Best Album),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/409/541/80409541_1394689201383_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=N-jTz5miveE
Daniil Trifonov & Mariinsky Orchestra & Valery Gergiev,"Prokofiev : Piano Concerto No. 2 in G Minor, Op. 16 - II. Scherzo. Vivace",Silver Age,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/715/105/81715105_1604466335767_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yOl0MQwpvXc
Pepe Romero,"Albeniz : Suite Espanola, Op.47 - Asturias (Leyenda)",Tarrega : Recuerdos De La Alhambra / Albeniz : Asturias / Jeux Interdits,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/922/992/80922992_1487146653942_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Y5XQLK7C7WI
Christian Li & Timothy Young,Bazzini : La ronde des Lutins,Bazzini : La ronde des Lutins,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/394/504/81394504_1584595830825_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=NAuZM8hgq_I
선우예권,"Piano Sonata No. 10 In C Major, K. 330 : I. Allegro Moderato (모차르트 : 피아노 소나타 10번 C장조 1악장 알레그로 모데라토)",모차르트,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/751/859/81751859_1606110925714_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=NqnI3PE2vSQ
Cecile Licad,"Siegmeister : American Sonata (Piano Sonata No. 1) : Fast, With Firey Energy","Anthology Of American Piano Music, Vol. 1","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/112/621/81112621_1539656699563_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ddytP-EZA2g
이루마,Nocturnal Mind In D Minor,Nocturnal Mind in d minor,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/952/508/81952508_1615957826077_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=j2XlPTanLf4
Bruce Liu,"Chopin : Études, Op. 10 - No. 5 in G-Flat Major 'Black Keys'","Chopin : Études, Op. 10 : No. 5 in G-Flat Major 'Black Keys'","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/091/176/83091176_1666150227038_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6fGfxxwDH-A
조성진,"Handel : Suite No. 2 in F Major, HWV 427 - IV. Allegro",The Handel Project : Handel-Suites & Brahms-Variations,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/501/928/83501928_1675220727380_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ydPNXqKYze8
LUCY,작은별,진검승부 OST Part 2,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/067/980/83067980_1665645414860_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=7Gn9s323heQ
휘인 (Whee In),D-DAY,D-DAY,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/637/420/82637420_1650007524042_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=BIp3aHQKjwk
BIGONE (빅원),빛 (hope) (Feat. 한요한),빛 (hope),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/595/756/83595756_1678088490918_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bijBOhcKJdw
Dive (다이브),Heart Emoji (Feat. BIGONE),Heart Emoji,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/401/540/83401540_1673333669860_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=NezqJWz4OPI
하현우 (국카스텐),Be back,"신성한, 이혼 OST Part.1","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/588/619/83588619_1677823525487_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=0C9JgEbhrog
숀 (SHAUN) & Jeff Satur,Steal The Show,Steal The Show,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/565/142/83565142_1677139327887_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=QjOuClEOEQ0
Kid Wine,반복 (Prod. by PATEKO (파테코)),반복 (회귀했더니 공작 X Kid Wine),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/671/739/82671739_1651815278729_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Jqe7ffdcxWk
Zior Park,MAGIC!,WHERE DOES SASQUATCH LIVE? PART 1,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/547/302/83547302_1676521029077_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dsgan8jxdV0
The Rose (더 로즈),Sour,HEAL,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/047/787/83047787_1664996138456_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bAbwLuoxAlA
강지,봄으로 남아줄래?,봄으로 남아줄래?,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/564/884/83564884_1676963814600_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Mko9otH0ESc
Ohway!,사랑은 멜로디를 타고 (Feat. BIGONE),사랑은 멜로디를 타고,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/684/073/83684073_1680503090936_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=RHg5k_nD1gc
전현재,그래서 어쩔래,Beautiful Struggles,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/311/208/83311208_1671179613497_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=jhcyxZttqeg
영재 (Youngjae),On My Way,금수저 OST Part.7,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/132/405/83132405_1667443946959_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qb97qtKCubI
실리카겔,Desert Eagle,Desert Eagle,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/184/038/82184038_1628820947338_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=IWYft_hOIgo
숀 (SHAUN),Shooting Star,Omnibus pt.2 : Inside Out,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/272/429/83272429_1670462662176_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=rPYxxFhmLGg
wave to earth,dried flower,dried flower,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/046/456/83046456_1665453764527_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6tqFCcERhoQ
어바웃 (ABOUT) & 히모,사랑이 없는 이들은 로맨스 영화를 보지 않아요 (Feat. ALEPH),OMNIBUS,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/126/451/83126451_1667201484337_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ZgS-ug1pguE
은하단,Albino,Albino,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/046/455/83046455_1665126836386_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=0dJD2lxp32k
Aimyon,君はロックを聽かない / Kimi Wa Rock Wo Kikanai (너는 록을 듣지 않아),君はロックを聽かない / Kimiwa Rock Wo Kikanai (너는 록을 듣지 않아),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/973/723/80973723_1501745348810_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GNwWFq1Xtu0
Aimyon,Ai Wo Tsutaetaidatoka,Ai Wo Tsutaetaidatoka,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/944/377/80944377_1494404347073_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ltwazF77Owg
Aimyon,Futaba,Falling into your eyes Record,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/909/041/82909041_1660751429526_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qFD6hsd4ff0
Aimyon,ai no hana,ai no hana,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/698/509/83698509_1680558953760_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=93Fv-fmIvAc
Aimyon,Marigold,Marigold,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/092/620/81092620_1533807736838_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tq9Y62uJUfU
Aimyon,Harunohi,Harunohi,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/181/212/81181212_1555640541186_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=h4Yyl-V-ARo
Aimyon,Her Blue Sky,Her Blue Sky,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/268/117/81268117_1585644322587_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=3lTUF2IbMR4
Aimyon,Heart,Heart,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/350/411/82350411_1634868062423_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=91vti8ETdvc
Aimyon,3636,3636 (24bit Ver.),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/861/121/82861121_1659121835767_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=rMWUpRGtSo4
Aimyon,GOOD NIGHT BABY,Momentary Sixth Sense,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/159/543/81159543_1550192098851_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=RYOegHdas_s
Aimyon,Ikiteitandayona,Ikiteitandayona,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/928/202/80928202_1489043684408_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GHIdqSHNPC0
Aimyon,Naked Heart,Naked Heart,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/433/120/81433120_1588581913519_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bB2AR17j0OU
Aimyon,Till I Know What Love Is (I'm Never Gonna Die),Till I Know What Love Is (I'm Never Gonna Die) / On a Cherry Blossom Night,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/905/359/81905359_1622082034840_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yQI2K8MlHU8
Aimyon,Happy,Ai Wo Tsutaetaidatoka,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/944/377/80944377_1494404347073_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=U6gf5wMDLJk
Aimyon,靑春と靑春と靑春 / Seishun to Seishun to Seishun (청춘과 청춘과 청춘),君はロックを聽かない / Kimiwa Rock Wo Kikanai (너는 록을 듣지 않아),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/973/723/80973723_1501745348810_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=V_nb28UhsxU
El DeBarge,My Heart Belongs To You,In The Storm,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/541/876/80541876_1431416975299_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=mEPjm0ZVN6s
Lucas Estrada & Madism & Adam Woods,What You Do To Me,What You Do To Me,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/684/230/83684230_1680690143708_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=7EQ2IzKV500
Sigala & MNEK,Radio,Radio,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/300/189/83300189_1670876155627_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=orLQZk-znEU
Dimitri Vegas & Steve Aoki & Chapter & Verse,Friends,Friends,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/595/677/83595677_1677742865108_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_nMubt_5Q1g
yaeji,Submerge FM,With A Hammer,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/684/454/83684454_1680192748584_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=CTQUjWNKUGQ
Imanbek & Crazy Donkey & Brando,Fake (Feat. Paradigm),Fake,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/281/645/83281645_1673452578038_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=20kxu4nCOkw
Becky Hill & Galantis,Run,Run,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/550/155/82550155_1645582536959_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Wx3gRx0Fyzk
Jonas Blue & Louisa Johnson,Always Be There,Always Be There,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/939/847/82939847_1661935241219_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=vPM7HSX3BlU
Tiesto,Lay Low,Lay Low,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/405/823/83405823_1673043386956_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=EfWmWlW2PvM
GIAGIOSI & Rocco,Where Is My Heart,Where Is My Heart,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/400/830/83400830_1673483376055_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lTYsKVvFv_g
ACRAZE & Galantis,Believe (Galantis Remix) (Feat. Goodboys),Believe (Galantis Remix),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/398/019/83398019_1672805182241_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=oWu1iRkRgPA
Leandro Lopiano,Revolution,Revolution,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/412/626/83412626_1673198743117_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2FqTN6CGvY0
Avicii,Sweet Dreams (Avicii Swede Radio Mix),Sweet Dreams,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/412/283/83412283_1673485140181_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Jy3iuXsUZxI
Skrillex & PinkPantheress & Trippie Redd,Way Back,Way Back,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/395/399/83395399_1673400745002_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ikIcl2q3oP8
David Jackson,Can't Stop Thinking About You,Can't Stop Thinking About You,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/418/224/83418224_1673312804906_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=-cWqXFZ186Y
Jerome & Hedara,Blow Ur Mind,Blow Ur Mind,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/400/776/83400776_1673482503810_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=SF38uEM21V0
Pascal Letoublon & ILIRA,Time After Time,Time After Time,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/396/999/83396999_1672794968824_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Plm-Opu3ZV8
