아티스트,곡명,앨범명,앨범이미지,유튜브링크
Lana Del Rey,The Grants,Did you know that there's a tunnel under Ocean Blvd,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/654/705/83654705_1679618744475_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ZegtK54DC4c
salem ilese,PainHub,PainHub,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/681/846/83681846_1680137466694_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=CnM_bBzir0A
Cian Ducrot,Part Of Me,Part Of Me,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/681/395/83681395_1680132051217_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=oaXZJTuqLAg
charlieonnafriday & Lil Tjay,Same Friends,Same Friends,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/681/717/83681717_1680136026406_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qKa-xVQpTuM
Hailee Steinfeld,SunKissing,SunKissing,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/652/321/83652321_1679559931491_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=E7X77GGTGQg
Taylor Swift,All Of The Girls You Loved Before,All Of The Girls You Loved Before,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/634/464/83634464_1679027581642_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HO-31CVnLes
Lola Young,What Is It About Me,What Is It About Me,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/681/811/83681811_1680136917165_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yK6mx1AAExQ
Quavo,Honey Bun,Honey Bun,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/684/831/83684831_1680197763428_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Xvca8wQvfjc
Kamal.,white wine,white wine,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/627/339/83627339_1678820783144_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gf6pyYWOZEI
Alexander 23,I Wanna Live Forever,I Wanna Live Forever,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/681/702/83681702_1680135984540_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TGUIU9lhSzs
Max Drazen,Five Three,Five Three,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/652/324/83652324_1679559932884_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=E8VXiaEZ7Rw
U2,Invisible (Songs Of Surrender),Songs Of Surrender,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/633/831/83633831_1679012778785_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JQOnzLdfM28
Ariana Grande & The Weeknd,Die For You (Remix),Die For You (Remix),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/577/885/83577885_1677216116760_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YQ-qToZUybM
6LACK,Since I Have A Lover,Since I Have A Lover,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/652/318/83652318_1679559930344_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=pVgmYNA8J1k
Claire Rosinkranz,Never Goes Away,Never Goes Away,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/610/553/83610553_1678258233397_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=iv7-fPMjb8U
Mae Muller,I Wrote A Song,I Wrote A Song,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/608/259/83608259_1678180527425_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tJ21grjN6wU
Sabrina Carpenter,Feather,emails i can't send fwd :,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/629/490/83629490_1678872643969_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=asew9BF1wdw
Valley,"Good, but not together","Good, but not together","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/588/345/83588345_1677544531539_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=fWyLu63Pxi4
Lil Mosey,Flu Game,Flu Game,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/629/746/83629746_1678879527988_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=MEYI9qEEWGw
Bruno Mars & Anderson .Paak & Silk Sonic,Skate,An Evening With Silk Sonic,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/933/439/81933439_1646184034193_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=CEw-7cMnBDY
DIXSON,HEAT (Feat. Tinashe),HEAT,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/924/701/82924701_1661555729532_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=b4nFTp5jDcw
Flo,Fly Girl (Feat. Missy Elliott),Fly Girl,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/646/461/83646461_1679445335746_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=3tQNiQHON3E
N.E.R.D,Hot-n-Fun (Feat. Nelly Furtado),Nothing,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/200/320/80200320_1592528100678_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=F6ZfA5QZDHY
Post Malone,Chemical,Chemical,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/731/871/83731871_1681359054882_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=IzPQ_jA00bk
Anderson .Paak,Tints (Feat. Kendrick Lamar),Oxnard,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/110/295/81110295_1542355758889_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=u749Hi0gDVM
Jordan Hawkins & Phabo,Timeless,Timeless,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/719/966/83719966_1681265883333_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=-0gWGX9RPJM
Ella Mai,How (Feat. Roddy Ricch),Heart On My Sleeve,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/673/911/82673911_1651647038572_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qn7TpTIQSzY
Orgone & Jamie Allensworth,You Got It,You Got It,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/340/224/83340224_1674203172715_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=4BIhY7LY5r8
Kehlani,Hate The Club (Feat. Masego),It Was Good Until It Wasn't,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/421/385/81421385_1643858140838_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=5dw5FWNmCi4
Autumn Marini,DRIVE,DRIVE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/389/735/82389735_1636975332389_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zMlHxTLpnZw
Bruno Mars,Chunky,24K Magic,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/881/380/80881380_1656802544460_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=oacaq_1TkMU
Calvin Harris & Charlie Puth & Shenseea,Obsessed,Funk Wav Bounces Vol. 2,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/870/597/82870597_1659426692845_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=BzOOF_BDtho
Amine,Compensating (Feat. Young Thug),Limbo,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/528/426/81528426_1596595233284_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dzSZtHdMDzk
Benny Sings,Let's Go,Young Hearts,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/652/268/83652268_1679567473748_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TnveBh2t1Fo
Boys Like Girls,The Great Escape,Boys Like Girls,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/051/993/327/51993327_1445935655337_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JGPgxoIPY6Q
Simple Plan,You Suck At Love,Get Your Heart On! (2012 New Ver.),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/293/673/80293673_1336377326774_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=09tbmD563hU
Sum 41,The Hell Song,Does This Look Infected?,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/039/033/045/39033045_1405661642699_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=7pE8ReA5cn4
Green Day,American Idiot,Greatest Hits : God's Favorite Band,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/003/633/81003633_1510806967195_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Ee_uujKuJMI
Avril Lavigne,Bite Me,Love Sux,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/549/758/82549758_1645570526478_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ciqUEV9F0OY
Fall Out Boy,I Don't Care (Album Ver.),Folie A Deux (Digital Album),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/072/147/722/72147722_1438765729264_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Alh6iIvVN9o
blink-182,What's My Age Again?,Enema Of The State,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/039/115/106/39115106_1609913157190_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=K7l5ZeVVoCA
Good Charlotte,The Anthem,The Young and Hopeless,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/043/756/15043756_1438763498387_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=desJKYvdq9A
All Time Low,Modern Love,Tell Me I'm Alive (Clean),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/665/478/83665478_1679882451701_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=b8OnjZlxEOE
Panic! At The Disco,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/041/918/189/41918189_1437449136578_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=vc6vs-l5dkc
5 Seconds Of Summer,She Looks So Perfect (영화 청년경찰 엔딩곡),5 Seconds Of Summer (Deluxe Edition),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/445/647/80445647_1404093858747_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=AMb6CsUifXY
blackbear & New Found Glory,nothing matters,in loving memory,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/706/599/82706599_1661475090071_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=iSGzo_s861k
Jimmy Eat World,The Middle,Bleed American,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/542/943/80542943_1549523330665_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=oKsxPW6i3pM
Nofx,Idiots Are Taking Over,Regaining Unconsciousness [EP],"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/074/796/048/74796048_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2sNWDfryyMk
Avril Lavigne,Sk8er Boi,Let Go,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/044/934/15044934_1404873909048_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TIy3n2b7V9k
Machine Gun Kelly,forget me too (Feat. Halsey),Tickets To My Downfall,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/602/850/81602850_1600864529563_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=0tn6nWYNK3Q
Cobra Starship,Guilty Pleasure,Viva La Cobra!,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/071/986/256/71986256_1410404145287_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=MGs9Su2Dbic
Paramore,Still into You,Paramore,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/348/714/80348714_1668449751173_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=OblL026SvD4
Fall Out Boy,America'S Suitehearts (Album Ver.),Folie A Deux (Digital Album),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/072/147/722/72147722_1438765729264_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=mDsYRF7v4EY
Yungblud,Don't Feel Like Feeling Sad Today,YUNGBLUD,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/940/967/82940967_1662017127695_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=3kd-xgZFcQs
All Time Low,Time-Bomb,Dirty Work,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/259/043/80259043_1583194747047_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=xkgNsE9Uhzc
Green Day,Basket Case,Dookie,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/059/107/15059107_1379053251838_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=NUTGr5t3MoY
jxdn,SO WHAT!,Tell Me About Tomorrow,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/449/165/81449165_1625448626447_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=1O7HyNkyAnw
New Found Glory,Kiss Me,From The Screen To Your Stereo II,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/068/289/781/68289781_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=04LkZ-gAIV4
Yellowcard,Breathing,Ocean Avenue,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/041/638/160/41638160_1410404612082_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=SucBpQiwYZU
Alesso & Ty Dolla $ign,Caught A Body,Caught A Body,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/706/812/83706812_1680691546227_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=uPC0Jm-MEJc
Ka2,AfriKa2,AfriKa2,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/727/457/83727457_1681278031053_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=10A9krc6zvY
KarmaVioletta,Dream,Dream,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/726/690/83726690_1681370145811_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TeYft3yNC3Y
Mark Sixma & M6 & Rub!k,Beside Me,Beside Me,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/586/756/83586756_1678077991158_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ZuQbfJEtIa8
Pablo Nouvelle,You Make My Days Better (Bondax Remix),You Make My Days Better (Bondax Remix),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/584/770/83584770_1678077468434_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=UPZA51k9MSs
Saco & Sparkle,Know Ya (Feat. Isabel Prada),Know Ya,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/720/544/83720544_1681188864488_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ogfTbaqNB-w
Eugenio Tokarev & Bruno Oloviani,Manje,Manje,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/584/668/83584668_1678077094975_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=4xbfWtDK1UU
Braaten,Rather Be Happy (Feat. hazel),Rather Be Happy,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/725/410/83725410_1681269436902_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=sqdWr3Gl1CY
Phonk Archive,SCOPIN (Feat. Lern1ks & Trunker),SCOPIN,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/606/995/83606995_1678154497699_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=VXaq77GiyEo
lofi'chield,Escape from the Police,Escape from the Police,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/604/244/83604244_1678073734016_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=EQq3tuJ7Q-g
Lewis OfMan & Coco & Clair Clair,Misbehave (PPJ Remix),Sonic Poems Remixes,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/603/611/83603611_1678065672528_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=H8PZySWw0Fo
twfloors.,The Way You Moving,The Way You Moving,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/541/155/83541155_1676107277042_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=fwsHmwp29x8
BUNT. & Elley Duhé,Lost My Mind (Wake Up),Lost My Mind (Wake Up),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/682/180/83682180_1680140546166_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yPXIS6oPO4w
aespa,Hold On Tight,Hold On Tight,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/669/267/83669267_1679944873408_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=fvtzZFhrKLE
David Shane & Ashton Love & Dizillian,Love Me Like You Do,Love Me Like You Do,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/674/081/83674081_1680143623104_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=waGXg2sHsjY
Super Duper,Silver Lining (Feat. Daniella Mason),Silver Lining,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/663/215/83663215_1679850434109_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=eyMwPZt97l8
Leo,Lala Love,Lala Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/650/478/83650478_1680078358589_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=fBGJ221t9C8
Enigmatic & Skarby,Garden of Eden (Original Mix),Garden of Eden,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/665/872/83665872_1680055561906_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=M6gtyy-U-FQ
MYYOTATO,BLUES,BLUES,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/666/912/83666912_1679896318299_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=q80bUCT0uQ0
Mark Knight & Todd Terry & James Hurr,Music Makes You Happy (Feat. Darryl James & David Anthony),Music Makes You Happy,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/678/949/83678949_1680078163929_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=soGjhszuZUE
Tom Caruso,Looking At Me,Looking At Me,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/578/575/83578575_1677259882552_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=70LhUzJu5w8
Urbanski & Szatt,Phobos,Phobos,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/684/312/83684312_1680191447440_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=PtSBaiIckq4
Digital Rey,SKY ADVENTURE,Sky Adventure,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/526/421/83526421_1675810843703_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=nLc0zNyMcBM
juuku,No Turning Back (Feat. Namelle),No Turning Back,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/641/532/83641532_1679968404658_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qWRjFzHSQ-A
Martin Ikin,Oscill8,Oscill8,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/679/015/83679015_1680078258932_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8UdWDHtmrLE
Tostone,From Dusk Till Dawn,From Dusk Till Dawn,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/598/892/83598892_1677875802231_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Wa5nu05WeKE
The Jungle Giants,Trippin Up,Trippin Up,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/553/431/83553431_1676565361073_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=9kv-omVMddA
