아티스트,곡명,앨범명,앨범이미지,유튜브링크
김미정,Thank U (Feat. 이아람),Thank U,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/609/649/83609649_1678236355874_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YoG9sH-3F2w
안재우,1 Step (Feat. 김미정),1 Step,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/704/685/83704685_1680772665521_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=WlgoV-cuEiY
크루셜스타 (CRUCiAL STAR) & 디너프 (DNEIRF) & Wynn (윈) & Sasha (사샤),Fisherman (Feat. siso),Fisherman,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/781/112/82781112_1656036475643_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ryQcmhpuMuI
황세현 (h3hyeon),음음! (Feat. Street Baby),HOW?,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/684/199/83684199_1680255036026_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=3weiIMnAy6c
이지보이 (Eizzyboy),Fall in love (Feat. Wendz),Fall in love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/714/115/83714115_1680852443241_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=x4omGA0GW2U
Q,Stereo Driver,Stereo Driver,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/994/430/82994430_1663636643637_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Hqy3J1PUj90
Phlake,Kitchen Party,Phine,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/067/914/83067914_1665655291999_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8SewaHaGIEM
Balu Brigada,Designer,Designer,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/704/599/83704599_1680657120688_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=RyGXFRuHj1M
Ellie Goulding,Higher Than Heaven,Higher Than Heaven,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/682/267/83682267_1680141082785_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=xeDmPR9z4o4
Nothing But Thieves,Welcome to the DCC,Welcome to the DCC,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/586/035/83586035_1678211134002_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Y3FNUvJYGpE
SG Lewis,Holding On,AudioLust & HigherLove,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/476/337/83476337_1674633927329_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=g6-tfia4p6U
Miley Cyrus,River,Endless Summer Vacation,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/611/856/83611856_1678318834290_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=v_4fljfr2r4
Pharrell Williams & Travis Scott,Down In Atlanta,Down In Atlanta,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/130/049/83130049_1667272286945_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=t_Jhj-gBYCs
Nas,Hood2Hood,King's Disease III,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/133/734/83133734_1667438045685_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=V3-L70_fFDc
Emotional Oranges,Be Somebody (Feat. Tkay Maidza),Be Somebody,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/707/717/83707717_1680858953921_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=uSZdmaozAKQ
SZA,Kill Bill (Feat. Doja Cat),Kill Bill,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/733/878/83733878_1681492532113_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ZFjIMowsudA
Marrakech,Take you on a ride,Circulation,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/567/381/83567381_1677810914943_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=oL8RPdgU3mg
oceanfromtheblue,잠자리 (Feat. 예은),잠자리,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/205/110/83205110_1669101724863_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=POc2DYifjv4
Sleek Jeezy,It's You (Feat. Jane B),City Of Nocturnes,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/564/962/83564962_1677221847327_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=-ddA_cbb3Hk
BADS,Running Out of Love (Feat. AleXa),Running Out of Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/666/968/83666968_1680052429759_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=VRMr0qHN1pY
SUMIN (수민),Best Friend (Feat. 우원재),Best Friend,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/428/951/83428951_1673579154927_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yuD9IUmQNhM
코드 쿤스트 (CODE KUNST),BAD BAD (Feat. Tabber & 박재범),Remember Archive,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/628/984/83628984_1678935935997_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=rBMsE5A4Y5c
장들레,사랑받고 싶어서 (Feat. 이진아),장들레입니다,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/678/441/83678441_1680159465947_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=U0pe-3Y017A
장들레,무슨생각,장들레입니다,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/678/441/83678441_1680159465947_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HzL73YW6lio
헨 (HEN),익숙한 새로움,소리들,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/213/170/83213170_1669598576996_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ZFa3LcPHm9Y
헨 (HEN),어떤형태,소리들,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/213/170/83213170_1669598576996_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=aZVdiGR9XAw
이예린,내가 훔치고 싶은 건,슬픈 꿈,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/247/556/83247556_1669966601768_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Y-Isyb2Q5sI
이예린,당신은 평온을 찾았나요,슬픈 꿈,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/247/556/83247556_1669966601768_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=IDeFO1n5JWs
이예린,싸구려 위로,싸구려 위로,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/563/495/83563495_1677216805993_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=91jEfzyCapw
프롬 (Fromm),ALOHA,"Mood, Sunday","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/251/702/83251702_1669964727503_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=3Nst_SHJwqA
프롬 (Fromm),다정함이 나를,"Mood, Sunday","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/251/702/83251702_1669964727503_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=XolfcFApLik
최유리,흔적,여운,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/236/035/83236035_1669792794987_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Z-g3IxvQ6LM
최유리,저기야,여운,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/236/035/83236035_1669792794987_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=aGhJ3oGR0n8
다린,love is a cloud,bud,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/641/712/83641712_1680243210675_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LFlcgoKwmGM
다린,문득,bud,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/641/712/83641712_1680243210675_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=jrbzjncvdaM
정우,양,양｜종말,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/453/199/82453199_1640328125934_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=C9hqwSZWE7M
정우,환생,옛날이야기 해주세요,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/523/162/83523162_1676250197237_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=y8nh0WzpVxY
김윤아,봄날은 간다,봄날은 간다 OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/025/225/15025225_1387189303825_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=FtHFHgmsxeM
온유 (ONEW),사랑이었을까 (Illusion),VOICE - The 1st Mini Album,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/134/018/81134018_1543993885700_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=P2HPZGv4EFM
성시경,너는 나의 봄이다,시크릿 가든 OST Part.4 (SBS 주말드라마),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/226/500/80226500_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yl8It450z-E
The Volunteers (더 발룬티어스),Radio,The Volunteers,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/063/424/82063424_1622098448410_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=xxNWPCXnlPU
Zion.T,무중력,강승원 1집 만들기 프로젝트 Part 3 : 무중력,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/543/922/80543922_1427076247429_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=P6smRvfNDL4
김동률,출발,Monologue,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/056/037/137/56037137_1390879425293_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=PBWuX-b38XU
잔나비,여름가을겨울 봄.,잔나비 소곡집 ll : 초록을거머쥔우리는,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/681/900/82681900_1652152551190_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=4kZYcU0Fyeg
장범준,봄비,장범준 2집,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/802/318/80802318_1458291148976_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=u0hEgrjqQro
그래쓰 (GRASS),babyblue,babyblue,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/443/351/81443351_1589699618455_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=seiF9_Bt6ow
라디 (Ra. D),I'm In Love (Piano RMX),RealCollabo＋RMX,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/079/931/777/79931777_1404888719207_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Rf0NqpElU9U
아소토 유니온 (Asoto Union),Think About`chu,Sound Renovates A Structure,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/027/829/15027829_1310533115577_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ilz0H_9J2A8
수우 (soowoo),Blossom Rain (Feat. 네이비쿼카 (NavyQuokka)),Blossom Rain,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/705/136/83705136_1680854046841_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=n54RblLdC2U
Colde (콜드),선 (Feat. 선우정아),Wave,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/104/673/81104673_1536821206795_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=wIih_VdWySw
프라이머리 & 오혁,Bawling,Lucky You!,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/545/151/80545151_1427162876563_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GDeiJybf8qY
나얼,Spring Song,Sound Doctrine,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/047/144/81047144_1522214973577_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=30xH6LhXxtU
Lake Street Dive,Hypotheticals (Edit),Obviously (Streaming Ver.),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/612/750/81612750_1615872927087_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=pm05m7av7nk
박여름 (Summer Park),Love Me Like,Love Me Like,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/673/037/82673037_1652064269835_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HJMY7LYExm0
Alt Bloom,Getting to Getting,Getting to Getting,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/639/331/81639331_1602651625723_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=OPOVCuJt4pg
DAUL,For Us (Feat. THAMA),For Us,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/533/859/81533859_1597026469754_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=J-gE6-I_a1E
Lianne La Havas,Can't Fight,Lianne La Havas,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/369/775/81369775_1595211901318_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=D_ExSUvjOSQ
Brother Zulu,Lights,Lights,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/219/074/83219074_1669340431851_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=jrUog-XKUZs
Surfaces,Heaven Falls,Where the Light Is,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/218/699/81218699_1559720515305_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=7h3F09BtRCQ
Hoodie Allen & Christian French,Come Around,Whatever USA,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/550/544/81550544_1599121407729_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ZftDp-qS5YU
Steve Lacy,Bad Habit,Gemini Rights,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/789/942/82789942_1657845861142_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=VF-FGf_ZZiI
Yam Haus,Pop Game,Pop Game,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/424/076/83424076_1673478098068_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=v7a20zhNLVA
Carneyval & Lourdiz,Me Time,Me Time,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/159/261/83159261_1667962827231_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=D9WiMvOEEak
Tai Verdes,AOK,AOK,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/031/702/82031702_1676584028759_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hzmUVRRKkiw
Remi Wolf,Disco Man,I'm Allergic To Dogs!,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/480/790/81480790_1592986504917_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=V1dtRs_vN6Y
Jordan Mackampa,Over & Out,Over & Out,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/334/534/83334534_1671585045312_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=uahAkQJ1vqE
Kairo,Brokenhearted,Return To Sender,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/161/736/83161736_1667992839715_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_jz7ATsNyKc
