아티스트,곡명,앨범명,앨범이미지,유튜브링크
Billy Strayhorn,Take The 'A' Train,L'Ecume Des Jours,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/530/043/80530043_1426571810901_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bc2YGfAX8MY
Sammy Davis Jr.,Too Close For Comfort And Encore,Mr. Wonderful (1956 Broadway Cast Recording),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/335/732/81335732_1576717528184_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_4koaqnakII
Frank Sinatra,You Make Me Feel So Young,Palm Beach (Original Motion Picture Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/246/749/81246749_1566802473915_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TZNIKZdoehE
Elmer Bernstein,Goodbye Baby Blues,Sweet Smell Of Success (Music From The Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/345/347/82345347_1634720169639_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ddt7iqjbeV0
Diana Ross,Don't Explain,Lady Sings The Blues,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/042/761/662/42761662_1412151431594_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bLxZXacM2Ic
Jevetta Steele,Calling You (Bagdad Cafe - Soundtrack Ver.),영화 '바그다드 카페' OST (Bagdad Cafe?OST),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/828/095/80828095_1465290661140_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Y8pvv5A8dgA
Cassandra Wilson,I've Got You Under My Skin,Junior (Original Motion Picture Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/823/126/80823126_1464077499576_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8xrRwXH_DhA
Nat King Cole,"Quizas, Quizas, Quizas",화양연화 (Original Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/803/507/80803507_1591078693408_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_Fg95PhPg6s
Joao Gilberto,'S Wonderful,"Eat, Pray, Love","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/183/261/80183261_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=MxfPqIF346M
Chihiro Yamazaki,Tombo In 7/4,GOOD ONE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/463/156/80463156_1410951951310_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JZnyviGekYg
Marcos Ariel & Tigres Da Lapa,Tico Tico No Fuba,Marcos Ariel & Tigres Da Lapa,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/260/118/80260118_1308536460502_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=SpaCcqWmDVs
Spyro Gyra,Para Ti Latino,Fast Forward,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/920/774/81920774_1614270933537_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=uoV3voC6zfw
Michel Camilo,Blue Bossa,Michel Camilo,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/034/464/108/34464108_1413437620221_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=4JkhVVXz_IM
Marco Pereira,Cristal,Essence,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/014/293/82014293_1619290545638_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=g8BkIuD2dzA
Pan Brazil,Samba for Carmen,With Deise Andrade,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/037/293/82037293_1620470443608_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=IFdLe_zO3OI
David Benoit,Watermelon Man,"Right Here, Right Now","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/019/951/15019951_1406255769783_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=DIsLZeJ0ZMI
Eddie Palmieri,Palmas,Palmas,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/489/216/80489216_1425450488232_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Z-QtRSfT05E
Michel Camilo,On Fire,What's Up?,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/380/676/80380676_1661807777347_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=QJ2nSV1d3TA
Los Indios Tabajaras,Maria Elena,Maria Elena,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/965/375/80965375_1513045640307_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_rQheOglFos
Trio Toykeat,Girl From Ipanema ,High Standards,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/019/890/710/19890710_1409133000818_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=X5bu-x9UKGE
Chick Corea & Return To Forever,Spain,Light As A Feather,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/895/749/81895749_1613097326765_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hspvnz2SjCw
Caetano Veloso,Samba Em Paz,A Night In Brazil,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/144/453/80144453_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_HvGYNQu_5Q
Machito,Kenya (2000 Digital Remaster),Kenya,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/484/541/80484541_1424666562274_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Y8ImfCWiXNc
Cal Tjader,Soul Sauce,Soul Sauce,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/184/233/81184233_1554860303752_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=NZPJI2xGwkM
OVN (오븐),Forest Voyage,Forest Voyage,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/735/480/82735480_1654756899605_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lzzGgcoFcN8
Glimlip & Søren Søstrom & Soul Food Horns,Limited Time Only (Feat. Yasper),Limited Time Only,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/808/615/82808615_1657069457689_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tg8dyzVpEbc
ALMIND,Moving On,Moving On,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/805/129/82805129_1656871618668_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qNvelwe4e3E
Sátyr & Joshua Woolf,Nightingale,Nightingale,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/808/786/82808786_1657070907280_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=QasCtMPMMjk
Goslow & VOLKHIN & Boom Mbappe,Peach Ice Tea,Peach Ice Tea,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/804/983/82804983_1656868301516_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dt5ogZb3hq0
Saib,Fallen Leaf,Fallen Leaf,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/606/703/82606703_1648622897090_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=I3XUsvExHzg
EMERLD,Gamay,Gamay,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/918/966/81918966_1614218022061_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=5NReKfBqGIo
Fat Jon,Funkin,사무라이 참프루 (Samurai Champloo) - Departure,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/058/914/782/58914782_1468653519600_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=nzBctYRTESM
BROCKBEATS,Mint Soda,Barista Beats,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/450/217/81450217_1590576778407_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=9wYkZU5GXaE
bearonthemars,I Just Met A Girl On The Mars,"Soon, I Realized That It Was A Dream","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/070/057/81070057_1528098969335_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ibfmTlijb_A
iwamizu,慙愧 _ Zanki,Alone 2,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/716/980/81716980_1604627187254_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=REE8sCJV6fc
cos,Coffee Or Coke,Coffee Or Coke,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/072/078/81072078_1528709849502_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8iFzpKZ5Cx0
Wander Sky,Settle Down,settle down,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/790/727/82790727_1656366932593_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=g9czk6RC-cY
Seek Shelter,Hazy Moonlight,Hazy Moonlight,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/790/641/82790641_1656365816424_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=m6TNGc6QlH0
iwamizu,戀歌 _ Renka,Alone 2,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/716/980/81716980_1604627187254_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hlUGx7oKYos
middle school,Chop City,Passing Notes,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/194/271/82194271_1629178973847_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=pw7vP6C9vsU
Mfp,Darlin Darlin (Feat. Simon Mavin),Natural Law,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/865/348/81865348_1611622327469_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=PDuXXLituYc
Softy,can i come to you,Daylight,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/334/221/81334221_1578554352306_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=iFbod-lV7oU
iwamizu,Time To Start Another Day,Anxiety,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/295/072/81295072_1572604487307_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=OV4nX0MPRVE
BROCKBEATS,Lovin' U,Old Spice,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/142/571/81142571_1651198757891_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=A3MuNVpZeIU
Kurt Stewart,our story,our story,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/810/061/82810061_1657159399511_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=azbQmDxz4EQ
loland,Ikigai,Ikigai,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/808/903/82808903_1657069656103_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=G7H4uUhF3Ec
Zen Meadows,Cascade Falls,Cascade Falls,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/809/603/82809603_1657042229040_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dFj89P6TXxs
Pink Martini,Joli Garcon,Je Dis Oui!,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/893/308/80893308_1479198572281_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=S6quTFRhXDo
Trio Toykeat,Gadd A Tee?,Kudos,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/019/140/15019140_1584669992673_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JbhVO9iXC9E
Laufey,Falling Behind,Everything I Know About Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/927/064/82927064_1661738884614_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Ej8RhiSv2-4
Carla Bruni,Jimmy Jazz,French Touch,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/992/241/80992241_1570684818100_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=cHt6TXpBiis
Chet Baker,Dancing On The Ceiling,The Legendary Riverside Albums,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/315/643/81315643_1574327395658_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yBQNvcspRYg
Dua Empat,Happiness Under Your Nose (Feat. Benny Benack III),Happiness Under Your Nose,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/464/588/81464588_1591682399238_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=xUzRoxYk8GE
Ego Ella May,The Morning Side of Love,The Morning Side of Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/733/511/82733511_1654514726698_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=WRXz2ckIcC0
David Benoit,Swingin' Waikiki,"Right Here, Right Now","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/019/951/15019951_1406255769783_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=m_w3QqVbFVw
Pink Martini,Ou Est Ma Te,Splendor In The Grass,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/078/533/80078533_1405661875473_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=rD6k-khMc10
Jon Batiste,I NEED YOU,WE ARE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/952/390/81952390_1615952135779_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=AXT00sWwuTQ
Lizz Wright,Singing In My Soul,Grace,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/987/775/80987775_1505380220803_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=PrHNp4TlNQY
Jimmy Forrest & Larry Young,Remember,Legends Of Acid Jazz : Hammond Heroes (International Package Re-Design),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/240/902/81240902_1565768773129_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=iGp0o1eIaOo
Justin Hurwitz,Summer Montage / Madeline,La La Land (영화 '라라랜드' 연주곡 OST),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/911/321/80911321_1570684815696_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=w1p3naM0Q5o
Joshua Redman,Jazz Crimes,Elastic,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/019/548/15019548_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TI87MSwRZS0
Nara Leao,Dia De Lluvia,Nara Canta En Castellano,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/955/006/80955006_1498614330472_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=jX-KgSZ8z-s
Jef Neve,That Old Feeling (Radio Edit),That Old Feeling (Radio Edit),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/629/432/83629432_1678871472185_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=5ZZnEts1vKg
Jeff Goldblum & The Mildred Snitzer Orchestra,I Wanna Be Around (Feat. Rodrigo Amarante),Plays Well With Others,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/652/333/83652333_1679673352011_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=aHkUN3q-1is
Samara Joy,Misty,Linger Awhile,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/976/542/82976542_1663116369637_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Cu0bL7DLQYE
Diana Krall,I'm Thru With Love,All For You-A Dedication To Nat King Cole Trio,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/022/911/15022911_1355293018311_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Ahh9FqEq-_M
Toots Thielemans,Last Night When We Were Young (Feat. Silje Nergaard),One More For The Road,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/209/499/81209499_1559898851621_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qpp9an6s3m4
Ben Webster & Oscar Peterson,In The Wee Small Hours Of The Morning,Ben Webster Meets Oscar Peterson,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/233/494/81233494_1564033420449_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=9j2EuSidzi4
Stan Getz,If Ever I Would Leave You,Getz For Lovers,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/038/429/304/38429304_1559549392857_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=C376xzm8q7U
Chet Baker,How Long Has This Been Going On?,Chet Baker Sings : It Could Happen To You (Original Jazz Classics Remasters),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/558/593/80558593_1433134074769_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=p-WK_nkixPA
Art Farmer,Alone Together (Remastered 2007),The Aztec Suite,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/141/560/81141560_1545354282571_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=r53GGkkgyVQ
Art Pepper,Over The Rainbow,Ballads By Five,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/754/643/81754643_1606334734597_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LWihboDSrdg
The Miles Davis Quintet,There Is No Greater Love,Miles : The New Miles Davis Quintet (Rudy Van Gelder Remaster) (Digital eBooklet Ver.),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/020/532/15020532_1566283963383_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zMAMMvlPsaU
Diane Schuur,Good-bye My Love,Midnight,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/019/826/15019826_1351154878160_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=NsyBT6NDLXo
Jaimee Paul,Nobody Does It Better,Best Of Jaimee Paul,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/427/061/81427061_1587688555359_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=NvhmTS5igwg
Ella Fitzgerald,You're My Thrill,"Clap Hands, Here Comes Charlie! (Expanded Edition)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/473/956/80473956_1415699264505_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Val3U04t4WU
Rosemary Clooney,What'll I Do,Rosemary Clooney Sings The Music Of Irving Berlin,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/025/950/83025950_1664397628901_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8t97t1j8Ki8
Scott Hamilton,If You Could See Me Now,Jazz Signatures,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/079/953/550/79953550_1630045226524_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=N8XYJ6B7NXg
Dizzy Gillespie,Ballad Medley : I'm Thru With Love/Without A Word Of Warning/Sweet Lorraine/Love Walked In/September Song (Feat. Coleman Hawkins & Stan Getz & Paul Gonzalves),Sittin' In,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/201/562/81201562_1558078043012_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LQIUKdWkaRE
