아티스트,곡명,앨범명,앨범이미지,유튜브링크
김미정,Thank U (Feat. 이아람),Thank U,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/609/649/83609649_1678236355874_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YoG9sH-3F2w
안재우,1 Step (Feat. 김미정),1 Step,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/704/685/83704685_1680772665521_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=WlgoV-cuEiY
크루셜스타 (CRUCiAL STAR) & 디너프 (DNEIRF) & Wynn (윈) & Sasha (사샤),Fisherman (Feat. siso),Fisherman,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/781/112/82781112_1656036475643_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ryQcmhpuMuI
황세현 (h3hyeon),음음! (Feat. Street Baby),HOW?,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/684/199/83684199_1680255036026_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=3weiIMnAy6c
이지보이 (Eizzyboy),Fall in love (Feat. Wendz),Fall in love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/714/115/83714115_1680852443241_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=x4omGA0GW2U
Belle and Sebastian,Paper Boat,Paper Boat,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/715/264/80715264_1444889769176_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=DdVKTU3fWw8
eloise,"You, Dear",This Thing Called Living,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/271/034/83271034_1670292397552_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tGlQ5iVp08U
Oh Wonder,Don't You Worry,Home Tapes,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/488/399/81488399_1593409515030_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HlolEYHP80c
Corinne Bailey Rae,Another Rainy Day,Venus EP,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/046/634/762/46634762_1405480785364_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=cGWCT4FS3Fg
Bruno Major,Regent's Park,To Let A Good Thing Die,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/464/655/81464655_1675749631883_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hfGcqETUZwI
James Blunt,You're Beautiful,Back To Bedlam,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/033/624/067/33624067_1382337532400_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=oofSnsGkops
Birdy,Just Like A River Does,Piano Sketches,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/569/353/81569353_1604891129015_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zcw5qmsUfB8
Maisie Peters,Maybe Don't (Feat. JP Saxe) (Acoustic),Maybe Don't (Acoustic),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/710/651/81710651_1604281237908_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gg5-U2PKK0w
James Smith,Rely On Me (Acoustic),Rely On Me (Acoustic),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/310/749/81310749_1573789886320_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=t80Iw11jJaY
eloise,Who's She,Who's She,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/085/428/82085428_1623375255879_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Lm_4Wnbp2Kc
Cavetown,Idea of Her,Man's Best Friend,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/926/772/81926772_1623045364617_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gEdLWw_3RAs
Fazerdaze,Jennifer,Fazerdaze (EP),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/408/574/82408574_1637785827499_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=E9H933ttaYo
James Bay,Peer Pressure (Acoustic) (Feat. Julia Michaels),Peer Pressure (Acoustic),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/181/904/81181904_1554426710495_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=AAxtZ35dtyI
Tom Odell,Make The Moment Last,Grow Old With Me (Digital Audio Bundle),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/372/357/80372357_1379321482998_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6oLBwHFZ6dU
Geoffrey Alexander ＆ London Symphony Orchestra ＆ Trevor Jones,Notting Hill,노팅힐 (Notting Hill) OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/039/577/15039577_1447043939809_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=uT3P6vWJfs4
정동환 (멜로망스),Flowering,정동환 피아노 소품집 'White',"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/105/198/82105198_1624516195032_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=UXUmrdNM85k
이루마,non è la fine,non è la fine,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/727/786/83727786_1681284627527_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zWG5nDxDcT4
Nakamura Yuriko,Whispering Eyes,Dear Green Field - Yuriko Nakamura Solo Best (Repackage),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/223/100/80223100_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=xMKogNpKxXI
mellow button,같은 시간 속에 우리는,같은 시간 속에 우리는,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/684/208/83684208_1680242621447_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=aRShOHXDRRc
윤한 (Yoonhan),Portrait,Portrait,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/625/843/83625843_1678763848438_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=MmjmZxKrdRk
Alexis Ffrench,One Look (Solo Piano Ver.),Viva Vida Amor (Solo Piano Ver.),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/994/055/82994055_1666210539675_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LPYKADW3Y4Y
Chloe Flower,Flower Through Concrete,Flower Through Concrete,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/552/618/81552618_1598492220891_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hl-K8ONCknI
이루마,Sunset Bird (Piano Septet Ver.),The Rewritten Memories,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/965/594/81965594_1616655026122_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gI0r7WZSkLY
July Moon (주아),힘들때 들어요,힘들 때 듣는 노래,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/696/412/83696412_1680513085560_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qt8EpUdJJJo
임연주,The Blooming Flowers,The Blooming Flowers,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/683/887/83683887_1680166529364_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=kuNqh_4kIGg
정동환 (멜로망스),그 밤,정동환 피아노 소품집 'White',"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/105/198/82105198_1624516195032_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_7silpseFR8
Nakamura Yuriko,Lament,미소의 행로 (The Place To Return),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/062/008/613/62008613_1409018090097_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JK_ZP9VPjZ8
Ryuichi Sakamoto,Aqua,UTAU (우타우),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/383/979/80383979_1386124977519_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=OVT0xY12PVw
Olafur Arnalds,We Contain Multitudes (from home),We Contain Multitudes (from home),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/547/779/81547779_1598234353924_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=CzShsG8JLBY
Ludovico Einaudi,Temple White,Underwater,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/484/983/82484983_1642556147940_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=x8OmZkbhvDU
장들레,사랑받고 싶어서 (Feat. 이진아),장들레입니다,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/678/441/83678441_1680159465947_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=U0pe-3Y017A
장들레,무슨생각,장들레입니다,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/678/441/83678441_1680159465947_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HzL73YW6lio
헨 (HEN),익숙한 새로움,소리들,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/213/170/83213170_1669598576996_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ZFa3LcPHm9Y
헨 (HEN),어떤형태,소리들,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/213/170/83213170_1669598576996_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=aZVdiGR9XAw
이예린,내가 훔치고 싶은 건,슬픈 꿈,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/247/556/83247556_1669966601768_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Y-Isyb2Q5sI
이예린,당신은 평온을 찾았나요,슬픈 꿈,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/247/556/83247556_1669966601768_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=IDeFO1n5JWs
이예린,싸구려 위로,싸구려 위로,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/563/495/83563495_1677216805993_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=91jEfzyCapw
프롬 (Fromm),ALOHA,"Mood, Sunday","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/251/702/83251702_1669964727503_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=3Nst_SHJwqA
프롬 (Fromm),다정함이 나를,"Mood, Sunday","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/251/702/83251702_1669964727503_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=XolfcFApLik
최유리,흔적,여운,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/236/035/83236035_1669792794987_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Z-g3IxvQ6LM
최유리,저기야,여운,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/236/035/83236035_1669792794987_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=aGhJ3oGR0n8
다린,love is a cloud,bud,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/641/712/83641712_1680243210675_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LFlcgoKwmGM
다린,문득,bud,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/641/712/83641712_1680243210675_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=jrbzjncvdaM
정우,양,양｜종말,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/453/199/82453199_1640328125934_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JYngigoX720
정우,환생,옛날이야기 해주세요,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/523/162/83523162_1676250197237_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=y8nh0WzpVxY
이루마,non è la fine,non è la fine,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/727/786/83727786_1681284627527_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zWG5nDxDcT4
Bruce Liu,"J.S. Bach : French Suite No. 5 in G Major, BWV 816 - I. Allemande","J.S. Bach : French Suite No. 5 in G Major, BWV 816","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/727/216/83727216_1681274446565_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=WVCbqRE0pZI
Ludovico Einaudi,85mm,85mm,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/574/154/83574154_1677112243515_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_94Tegz87EQ
Hisaishi Joe & Royal Philharmonic Orchestra,엄마의 빗자루 (from '마녀 배달부 키키'),엄마의 빗자루 (from '마녀 배달부 키키'),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/727/418/83727418_1681277153083_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=C87UU82xiPc
Vikingur Olafsson,"J.S. Bach : Sonata for Solo Violin No. 3 in C Major, BWV 1005 - I. Adagio (Arr. Víkingur Ólafsson)",From Afar,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/045/705/83045705_1664937957919_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=xbUTu_fuaUc
Vikingur Olafsson,J.S. Bach : 바흐 : 오르간 소나타 4번 - 2. Andante (Adagio) (Transcr. by August Stradal),요한 세바스티안 바흐,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/102/979/81102979_1575619805837_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=h3-rNMhIyuQ
Rafal Blechacz,"Chopin : Nocturnes, Op. 48 - No. 2 in F-Sharp Minor","Chopin : Nocturnes, Op. 48 : No. 2 in F-Sharp Minor","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/420/213/83420213_1673401527310_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tqt0k9xtfok
정재일,Listen,Listen,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/476/408/83476408_1674634906953_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=13ZLYncoJU4
Joep Beving,For Mark,For Mark,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/563/460/82563460_1646184330984_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=-XkV1V_LHoo
Grace Davidson & Max Richter & Ben Russell & Yuki Numata & Caleb Burhans & Clarice Jensen & Brian Snow,Richter : SLEEP : Tranquility Base (Single Edit),World Sleep Day 2023,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/630/366/83630366_1678913450339_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=33ox7z96IUo
Peter Gregson,Love Came,Love Came,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/045/944/83045944_1664941854902_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Zstc5BWwNRw
Krystian Zimerman,"Schubert : 4 Impromptus, Op.90, D.899 - No.1 In C Minor: Allegro Molto Moderato",Schubert: Impromptus D899 & D935,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/273/275/80273275_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hp1G3qUY5X8
Martha Argerich,Ravel : Sonatine - For Piano - 2. Mouvement De Menuet,"Ravel: Piano Concerto In G, Gaspard De La Nuit, Sonatine","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/273/249/80273249_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=xgxEr8EFb60
Daniel Hope & Zurcher Kammerorchester,"Debussy : Reverie, L. 68 (Arr. Badzura)",Belle Epoque,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/355/739/81355739_1580981412279_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ZaRog2f6Mr8
Alice Sara Ott,Rota : Valzer,Rota : Valzer,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/105/751/82105751_1624432867928_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=wkIQ_omCTkA
조성진,"Liszt : Consolations, S.172 - No. 3 Lento placido in D Flat Major","Liszt : Consolations, S. 172 : No. 3 Lento placido in D Flat Major (Musical Moments)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/018/297/82018297_1619587526232_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=a1E26wwblwA
Raphael Feuillatre,"J.S. Bach : Concerto No. 1 in D Major, BWV 972 (After Vivaldi RV 230) - II. Larghetto (Arr. Perroy for Guitar)","J.S. Bach : Concerto No. 1 in D Major, BWV 972 (After Vivaldi RV 230) : II. Larghetto (Arr. Perroy for Guitar)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/628/631/83628631_1678851628643_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=s0sZZ6cl3eo
Goran Sollscher,"J.S. Bach : Partita for Violin Solo No. 1 in B Minor, BWV 1002 - Sarabande (Arr. for Guitar by Sollscher)","J.S. Bach : Partita for Violin Solo No. 1 in B Minor, BWV 1002 : Sarabande (Arr. by Goran Sollscher) (Musical Moments)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/559/444/81559444_1599035730742_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6-oAFbHt1oM
Ivo Pogorelich,"Brahms : 브람스 : 6개의 피아노 소품, 작품번호 118 - 2번. 간주곡 가장조",이보 포고렐리치 명곡,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/263/978/81263978_1567154312445_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=myLSZutC1dE
Camille Thomas & Wolfgang Emanuel Schmidt & Indira Koch & Friedemann Eichhorn & Alexia Eichhorn,"Chopin : Cello Sonata in G Minor, Op. 65 - III. Largo 'Souvenir' (Arr. Schmidt for Cello and String Quartet)",The Chopin Project : The Franchomme Legacy,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/628/292/83628292_1678845042828_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=7QLtKIpjDu4
